[-0.010162544250484018, 0.00026702880859375]
[-0.019897651672366123, 0.009889602661132812]
[-0.019773101806642046, -0.00064849853515625]
[-0.01013679504395526, -0.0043201446533203125]
[-0.01016244888304385, 0.005359649658203125]
[-0.019595241546625175, -0.0004863739013671875]
[-0.009942531585686254, -0.009794235229492188]
[-0.029019069671626596, 0.0006580352783203125]
[-0.028958797454833984, 0.0039005279541015625]
[-0.038522624969473895, -0.005016326904296875]
[-0.038601303100584516, 0.0002956390380859375]
[-0.03861846923827983, 0.009822845458984375]
[-0.038735866546637965, -0.00064849853515625]
[-0.019337940216054506, -0.004138946533203125]
[-0.028970050811764736, 0.0056362152099609375]
[-0.02896318435668377, -0.0005054473876953125]
[-0.038437175750736685, -0.0096893310546875]
[-0.03839445114136453, 0.0006580352783203125]
[-0.02880477905274148, 0.0037479400634765625]
[-0.038421249389656964, -0.005207061767578125]
[-0.038762569427490234, 0.0002956390380859375]
[-0.03867311477661417, 0.00972747802734375]
[-0.029007434844970703, -0.000667572021484375]
[-0.019455242156972474, -0.00400543212890625]
[-0.01954946517944478, 0.0058460235595703125]
[-0.019489479064937143, -0.0005245208740234375]
[-0.019457530975330428, -0.009670257568359375]
[-0.019618034362785863, 0.0006771087646484375]
[-0.019568443298339844, 0.0035572052001953125]
[-0.019489860534662284, -0.005474090576171875]
[-0.03847532272338583, 0.0003910064697265625]
[-0.03836994171142294, 0.009670257568359375]
[-0.0383363723754897, -0.0006771087646484375]
[-0.03831682205199627, -0.0038051605224609375]
[-0.04787902832030966, 0.0061893463134765625]
[-0.03836307525634908, -0.0005340576171875]
[-0.04780988693237731, -0.009603500366210938]
[-0.04785261154174947, 0.0006866455078125]
[-0.05747261047363139, 0.003337860107421875]
[-0.05760755538940998, -0.0057697296142578125]
[-0.06706190109252219, 0.0003814697265625]
[-0.06707944869994975, 0.009593963623046875]
[-0.05746297836302716, -0.0006866455078125]
[-0.04799499511718608, -0.003643035888671875]
[-0.04802732467651083, 0.00640869140625]
[-0.04793033599852947, -0.0005340576171875]
[-0.028936195373532314, -0.0095367431640625]
[-0.019354438781739702, 0.0007152557373046875]
[-0.00986251831054119, 0.0031566619873046875]
[-0.00033712387084250395, -0.0060272216796875]
